soc,ocv_V,v_cut_V
0.6591478696741855,3.7697819548872182,3.3
0.6616541353383458,3.772187969924812,3.3
0.6641604010025062,3.7745939849624057,3.3
0.6666666666666666,3.777,3.3
0.6691729323308271,3.779406015037594,3.3
0.6716791979949874,3.781812030075188,3.3
0.6741854636591478,3.784218045112782,3.3
0.6766917293233082,3.786624060150376,3.3
0.6791979949874687,3.78903007518797,3.3
0.681704260651629,3.791436090225564,3.3
0.6842105263157894,3.793842105263158,3.3
0.6867167919799498,3.796248120300752,3.3
0.6892230576441103,3.798654135338346,3.3
0.6917293233082706,3.80106015037594,3.3
0.694235588972431,3.803466165413534,3.3
0.6967418546365914,3.8058721804511277,3.3
0.6992481203007519,3.8082781954887217,3.3
0.7017543859649122,3.8107894736842107,3.3
0.7042606516290726,3.8133458646616543,3.3
0.706766917293233,3.8159022556390974,3.3
0.7092731829573935,3.8184586466165413,3.3
0.7117794486215538,3.821015037593985,3.3
0.7142857142857142,3.8235714285714284,3.3
0.7167919799498746,3.826127819548872,3.3
0.7192982456140351,3.8286842105263164,3.3
0.7218045112781954,3.831240601503759,3.3
0.7243107769423558,3.833796992481203,3.3
0.7268170426065163,3.836353383458647,3.3
0.7293233082706767,3.83890977443609,3.3
0.731829573934837,3.841466165413534,3.3
0.7343358395989974,3.8440225563909776,3.3
0.7368421052631579,3.846578947368421,3.3
0.7393483709273183,3.8491353383458646,3.3
0.7418546365914787,3.851691729323308,3.3
0.744360902255639,3.8542481203007517,3.3
0.7468671679197995,3.8568045112781952,3.3
0.7493734335839599,3.8593609022556388,3.3
0.7518796992481203,3.8620300751879695,3.3
0.7543859649122806,3.864736842105263,3.3
0.7568922305764411,3.867443609022556,3.3
0.7593984962406015,3.8701503759398497,3.3
0.7619047619047619,3.8728571428571428,3.3
0.7644110275689222,3.875563909774436,3.3
0.7669172932330827,3.878270676691729,3.3
0.7694235588972431,3.8809774436090225,3.3
0.7719298245614035,3.883684210526316,3.3
0.7744360902255638,3.886390977443609,3.3
0.7769423558897243,3.8890977443609023,3.3
0.7794486215538847,3.8918045112781954,3.3
