scenario_id,sample_idx,seed_idx,seed,tte_h,min_headroom_margin,status
S4_mixed_day,146,0,1008460000,18.570337856063578,0.9293024848989667,cutoff
S4_mixed_day,146,1,1008460001,18.647222222222222,0.9289148979105661,cutoff
S4_mixed_day,146,2,1008460002,18.559750077634064,0.9284426378292425,cutoff
S4_mixed_day,146,3,1008460003,18.562662369481888,0.9285322143834122,cutoff
S4_mixed_day,146,4,1008460004,18.552777777777777,0.9294190935050545,cutoff
S4_mixed_day,146,5,1008460005,18.544444444444444,0.9291287735477464,cutoff
S4_mixed_day,146,6,1008460006,18.637265591920613,0.9281679857893396,cutoff
S4_mixed_day,146,7,1008460007,18.66630760295787,0.9279872609135418,cutoff
S4_mixed_day,147,0,1008470000,15.70084311231282,0.9453462864207014,cutoff
S4_mixed_day,147,1,1008470001,15.607797578187053,0.9455728603431581,cutoff
S4_mixed_day,147,2,1008470002,15.605555555555556,0.9452198135405412,cutoff
S4_mixed_day,147,3,1008470003,15.673016358856868,0.9454419419643352,cutoff
S4_mixed_day,147,4,1008470004,15.60897146393583,0.9446909728890053,cutoff
S4_mixed_day,147,5,1008470005,15.558907694841249,0.9411798634266473,cutoff
S4_mixed_day,147,6,1008470006,15.592126728430374,0.9452118127821877,cutoff
S4_mixed_day,147,7,1008470007,15.525,0.9442440049802356,cutoff
S4_mixed_day,148,0,1008480000,15.327924595672402,0.940320153331419,cutoff
S4_mixed_day,148,1,1008480001,15.376834152809861,0.9405511552230269,cutoff
S4_mixed_day,148,2,1008480002,15.333813194436534,0.9404501361929859,cutoff
S4_mixed_day,148,3,1008480003,15.331151047419889,0.9403946260657918,cutoff
S4_mixed_day,148,4,1008480004,15.365302793106494,0.9406500630531349,cutoff
S4_mixed_day,148,5,1008480005,15.308333333333334,0.9405959727003793,cutoff
S4_mixed_day,148,6,1008480006,15.404075350568018,0.9403559127181531,cutoff
S4_mixed_day,148,7,1008480007,15.341666666666667,0.9403813717105383,cutoff
S4_mixed_day,149,0,1008490000,12.019444444444444,0.9032561600556299,cutoff
S4_mixed_day,149,1,1008490001,11.971059565550279,0.9018690125451072,cutoff
S4_mixed_day,149,2,1008490002,12.02927484282174,0.9034421915094496,cutoff
S4_mixed_day,149,3,1008490003,12.000325404674873,0.9030143806199146,cutoff
S4_mixed_day,149,4,1008490004,11.993593259146508,0.903305385830485,cutoff
S4_mixed_day,149,5,1008490005,12.032024968657906,0.9028667434650939,cutoff
S4_mixed_day,149,6,1008490006,12.002083722385931,0.9045403816201144,cutoff
S4_mixed_day,149,7,1008490007,12.030201247856928,0.9049988896941855,cutoff
S4_mixed_day,150,0,1008500000,15.297222222222222,0.9001841337513239,soc_min
S4_mixed_day,150,1,1008500001,15.28888888888889,0.9002622979050682,soc_min
S4_mixed_day,150,2,1008500002,15.23611111111111,0.8983302396885001,soc_min
S4_mixed_day,150,3,1008500003,15.344444444444445,0.8994186185407408,soc_min
S4_mixed_day,150,4,1008500004,15.325,0.9012761487094486,soc_min
S4_mixed_day,150,5,1008500005,15.283333333333333,0.9003794895695093,soc_min
S4_mixed_day,150,6,1008500006,15.305555555555555,0.8999363417446016,soc_min
S4_mixed_day,150,7,1008500007,15.316666666666666,0.8999320134179295,soc_min
S4_mixed_day,151,0,1008510000,12.529980127555284,0.878335217018556,cutoff
S4_mixed_day,151,1,1008510001,12.50584172922418,0.8793454909119245,cutoff
S4_mixed_day,151,2,1008510002,12.449932676618099,0.8781773510234016,cutoff
S4_mixed_day,151,3,1008510003,12.433333333333334,0.8783742943574234,cutoff
S4_mixed_day,151,4,1008510004,12.45,0.8792671086558738,cutoff
S4_mixed_day,151,5,1008510005,12.541666666666666,0.8772824591825409,cutoff
S4_mixed_day,151,6,1008510006,12.3950657964345,0.8783020044538284,cutoff
S4_mixed_day,151,7,1008510007,12.601729101866741,0.8774552461432782,cutoff
S4_mixed_day,152,0,1008520000,12.305732141270559,0.905266946266269,cutoff
S4_mixed_day,152,1,1008520001,12.233326833722439,0.9049096908208469,cutoff
S4_mixed_day,152,2,1008520002,12.294870219136062,0.9062698405081088,cutoff
S4_mixed_day,152,3,1008520003,12.2454982058207,0.9045169671331518,cutoff
S4_mixed_day,152,4,1008520004,12.270070961565251,0.9053473202398972,cutoff
S4_mixed_day,152,5,1008520005,12.252661301135257,0.9062861205629726,cutoff
S4_mixed_day,152,6,1008520006,12.2,0.9051794311433651,cutoff
S4_mixed_day,152,7,1008520007,12.305560822229724,0.9058403588727592,cutoff
S4_mixed_day,153,0,1008530000,13.613234543166369,0.9268048664788017,cutoff
S4_mixed_day,153,1,1008530001,13.674205740325146,0.9262300985895255,cutoff
S4_mixed_day,153,2,1008530002,13.683333333333334,0.92508889657191,cutoff
S4_mixed_day,153,3,1008530003,13.673357985360205,0.9261890403485527,cutoff
S4_mixed_day,153,4,1008530004,13.665432301254352,0.9265583415776235,cutoff
S4_mixed_day,153,5,1008530005,13.675275043467277,0.9261945956506349,cutoff
S4_mixed_day,153,6,1008530006,13.700219614580114,0.9264832644201418,cutoff
S4_mixed_day,153,7,1008530007,13.695623520265908,0.9267004639634414,cutoff
S4_mixed_day,154,0,1008540000,13.045927391322778,0.9337266345661674,cutoff
S4_mixed_day,154,1,1008540001,13.074525138987543,0.9340411404545812,cutoff
S4_mixed_day,154,2,1008540002,13.034332578364056,0.9344510023805096,cutoff
S4_mixed_day,154,3,1008540003,13.009947626001622,0.9333151817476217,cutoff
S4_mixed_day,154,4,1008540004,13.018170725489096,0.9337154823361636,cutoff
S4_mixed_day,154,5,1008540005,13.030555555555555,0.9332837690901932,cutoff
S4_mixed_day,154,6,1008540006,13.056184414720205,0.9335120556608935,cutoff
S4_mixed_day,154,7,1008540007,13.088737814648107,0.9325337481653517,cutoff
S4_mixed_day,155,0,1008550000,19.625,0.9379434398076221,soc_min
S4_mixed_day,155,1,1008550001,19.538888888888888,0.9377470768665079,soc_min
S4_mixed_day,155,2,1008550002,19.636111111111113,0.9377069956415773,soc_min
S4_mixed_day,155,3,1008550003,19.572222222222223,0.937987396023675,soc_min
S4_mixed_day,155,4,1008550004,19.566666666666666,0.9379660318615648,soc_min
S4_mixed_day,155,5,1008550005,19.55,0.937662842977329,soc_min
S4_mixed_day,155,6,1008550006,19.575,0.9384813249978466,soc_min
S4_mixed_day,155,7,1008550007,19.608333333333334,0.937806261555666,soc_min
S4_mixed_day,156,0,1008560000,12.768090215808924,0.936738318549244,cutoff
S4_mixed_day,156,1,1008560001,12.75913512863366,0.9358044775193851,cutoff
S4_mixed_day,156,2,1008560002,12.775763366281028,0.9364155864095665,cutoff
S4_mixed_day,156,3,1008560003,12.7914510327646,0.9358799415004969,cutoff
S4_mixed_day,156,4,1008560004,12.733649676398423,0.9363116303604138,cutoff
S4_mixed_day,156,5,1008560005,12.772389795206609,0.9354002973540666,cutoff
S4_mixed_day,156,6,1008560006,12.67313720697119,0.9363644549168639,cutoff
S4_mixed_day,156,7,1008560007,12.745503842578199,0.9363702884072119,cutoff
S4_mixed_day,157,0,1008570000,18.825,0.9307824128845524,cutoff
S4_mixed_day,157,1,1008570001,18.808333333333334,0.9312874086145648,cutoff
S4_mixed_day,157,2,1008570002,18.789368992522515,0.930782245808254,cutoff
S4_mixed_day,157,3,1008570003,18.822668252842664,0.9309369987219983,cutoff
S4_mixed_day,157,4,1008570004,18.916666666666668,0.9313684113182661,cutoff
S4_mixed_day,157,5,1008570005,18.868544283050515,0.9308627598692044,cutoff
S4_mixed_day,157,6,1008570006,18.797709282362877,0.9299611599054112,cutoff
S4_mixed_day,157,7,1008570007,18.959511156528713,0.9309599710677083,cutoff
S4_mixed_day,158,0,1008580000,15.008333333333333,0.9325654797438712,soc_min
S4_mixed_day,158,1,1008580001,15.005555555555556,0.9327056367177881,soc_min
S4_mixed_day,158,2,1008580002,15.058333333333334,0.9322621094699499,soc_min
S4_mixed_day,158,3,1008580003,15.072222222222223,0.9328605425740074,soc_min
S4_mixed_day,158,4,1008580004,15.166666666666666,0.9323184533911644,soc_min
S4_mixed_day,158,5,1008580005,15.022222222222222,0.9325971665464722,soc_min
S4_mixed_day,158,6,1008580006,15.069444444444445,0.9321442292528133,soc_min
S4_mixed_day,158,7,1008580007,15.022222222222222,0.9323226344276135,soc_min
S4_mixed_day,159,0,1008590000,16.973970575122493,0.9265988228343494,cutoff
S4_mixed_day,159,1,1008590001,16.958333333333332,0.9273578993330144,cutoff
S4_mixed_day,159,2,1008590002,17.011111111111113,0.9265157935634182,cutoff
S4_mixed_day,159,3,1008590003,17.070614819143206,0.9263291089740837,cutoff
S4_mixed_day,159,4,1008590004,17.016567395720667,0.9267811834290057,cutoff
S4_mixed_day,159,5,1008590005,17.008233849421458,0.9265879693371396,cutoff
S4_mixed_day,159,6,1008590006,17.086588153591993,0.9265215747373287,cutoff
S4_mixed_day,159,7,1008590007,17.02903813573357,0.9277052696047112,cutoff
S4_mixed_day,160,0,1008600000,15.373399402571312,0.9159299043822365,cutoff
S4_mixed_day,160,1,1008600001,15.593796733656866,0.91543972353715,cutoff
S4_mixed_day,160,2,1008600002,15.430555555555555,0.9150042539855254,cutoff
S4_mixed_day,160,3,1008600003,15.465604089697768,0.9127683157542348,cutoff
S4_mixed_day,160,4,1008600004,15.508674734453365,0.915988623531055,cutoff
S4_mixed_day,160,5,1008600005,15.492455203871755,0.9147596810318489,cutoff
S4_mixed_day,160,6,1008600006,15.540176749903093,0.9146538712494762,cutoff
S4_mixed_day,160,7,1008600007,15.420367775617482,0.9145258086106531,cutoff
S4_mixed_day,161,0,1008610000,12.655555555555555,0.9423217625294875,soc_min
S4_mixed_day,161,1,1008610001,12.688888888888888,0.9420142538875098,soc_min
S4_mixed_day,161,2,1008610002,12.66388888888889,0.9420394136752469,soc_min
S4_mixed_day,161,3,1008610003,12.677777777777777,0.9421955022473683,soc_min
S4_mixed_day,161,4,1008610004,12.619444444444444,0.9417829368685717,soc_min
S4_mixed_day,161,5,1008610005,12.655555555555555,0.9420140915429347,soc_min
S4_mixed_day,161,6,1008610006,12.680555555555555,0.9428203063402917,soc_min
S4_mixed_day,161,7,1008610007,12.669444444444444,0.9423875894946171,soc_min
S4_mixed_day,162,0,1008620000,16.216666666666665,0.9465617227988026,soc_min
S4_mixed_day,162,1,1008620001,16.208333333333332,0.9465461218462479,soc_min
S4_mixed_day,162,2,1008620002,16.15,0.9467258486587853,soc_min
S4_mixed_day,162,3,1008620003,16.252777777777776,0.9469708292357137,soc_min
S4_mixed_day,162,4,1008620004,16.166666666666668,0.9470038561490337,soc_min
S4_mixed_day,162,5,1008620005,16.125,0.9465880508466966,soc_min
S4_mixed_day,162,6,1008620006,16.183333333333334,0.9466825858121254,soc_min
S4_mixed_day,162,7,1008620007,16.197222222222223,0.9466720356241682,soc_min
S4_mixed_day,163,0,1008630000,13.073308398344034,0.9169504219014537,cutoff
S4_mixed_day,163,1,1008630001,13.052777777777777,0.917148976686996,cutoff
S4_mixed_day,163,2,1008630002,13.058490703770985,0.917156173912605,cutoff
S4_mixed_day,163,3,1008630003,13.035973107876742,0.9183736338277053,cutoff
S4_mixed_day,163,4,1008630004,12.991081607734595,0.9186750444554345,cutoff
S4_mixed_day,163,5,1008630005,13.068598215967453,0.9174595822061863,cutoff
S4_mixed_day,163,6,1008630006,13.022592065763668,0.9171133285923653,cutoff
S4_mixed_day,163,7,1008630007,13.037672360245443,0.9170700262365569,cutoff
S4_mixed_day,164,0,1008640000,5.968401545426882,0.903527246270406,cutoff
S4_mixed_day,164,1,1008640001,6.007854663120586,0.9041291551487802,cutoff
S4_mixed_day,164,2,1008640002,5.986018531527415,0.9042048033225666,cutoff
S4_mixed_day,164,3,1008640003,5.9890400602571345,0.9037196934950008,cutoff
S4_mixed_day,164,4,1008640004,5.975,0.9035069632779892,cutoff
S4_mixed_day,164,5,1008640005,5.944534298270574,0.9045672078977919,cutoff
S4_mixed_day,164,6,1008640006,5.974548377757796,0.9038850321134231,cutoff
S4_mixed_day,164,7,1008640007,5.911111111111111,0.903641463917983,cutoff
S4_mixed_day,165,0,1008650000,13.858215994147335,0.9479315337238814,cutoff
S4_mixed_day,165,1,1008650001,13.830602804489,0.9469054373478503,cutoff
S4_mixed_day,165,2,1008650002,13.801292205720218,0.946827093428379,cutoff
S4_mixed_day,165,3,1008650003,13.788815921387211,0.9467856852154374,cutoff
S4_mixed_day,165,4,1008650004,13.89114587392909,0.9470563877643058,cutoff
S4_mixed_day,165,5,1008650005,13.771049337366843,0.9470774338862777,cutoff
S4_mixed_day,165,6,1008650006,13.825,0.9470001109636538,cutoff
S4_mixed_day,165,7,1008650007,13.862609150343578,0.9469822899988881,cutoff
S4_mixed_day,166,0,1008660000,13.597222222222221,0.8990216191724131,soc_min
S4_mixed_day,166,1,1008660001,13.591666666666667,0.8994427364026807,soc_min
S4_mixed_day,166,2,1008660002,13.5,0.8992013350014767,soc_min
S4_mixed_day,166,3,1008660003,13.51388888888889,0.8893578319812389,soc_min
S4_mixed_day,166,4,1008660004,13.51388888888889,0.8995799590924438,soc_min
S4_mixed_day,166,5,1008660005,13.536111111111111,0.8996018703072852,soc_min
S4_mixed_day,166,6,1008660006,13.502777777777778,0.9004261440535513,soc_min
S4_mixed_day,166,7,1008660007,13.577777777777778,0.8991451834554312,soc_min
S4_mixed_day,167,0,1008670000,20.910965109667774,0.9326210738134829,cutoff
S4_mixed_day,167,1,1008670001,20.959682030642252,0.9330641164081539,cutoff
S4_mixed_day,167,2,1008670002,20.90405045864049,0.9327914207927456,cutoff
S4_mixed_day,167,3,1008670003,20.90277777777778,0.933324781457907,cutoff
S4_mixed_day,167,4,1008670004,20.97324053436609,0.9335954023995144,cutoff
S4_mixed_day,167,5,1008670005,20.80927950210868,0.9326448070665434,cutoff
S4_mixed_day,167,6,1008670006,20.915324512809065,0.9330546834145832,cutoff
S4_mixed_day,167,7,1008670007,20.955688418290784,0.9334532828882319,cutoff
S4_mixed_day,168,0,1008680000,9.975,0.8998580750496838,soc_min
S4_mixed_day,168,1,1008680001,9.988888888888889,0.9006452080934207,soc_min
S4_mixed_day,168,2,1008680002,10.005555555555556,0.9005524543627871,soc_min
S4_mixed_day,168,3,1008680003,9.975,0.8990381358520281,soc_min
S4_mixed_day,168,4,1008680004,9.98611111111111,0.9008305759511179,soc_min
S4_mixed_day,168,5,1008680005,9.977777777777778,0.9001315714247111,soc_min
S4_mixed_day,168,6,1008680006,9.983333333333333,0.899449894547067,soc_min
S4_mixed_day,168,7,1008680007,9.947222222222223,0.8998011825365809,soc_min
S4_mixed_day,169,0,1008690000,6.230555555555555,0.881491414329225,soc_min
S4_mixed_day,169,1,1008690001,6.275,0.8802798190382642,soc_min
S4_mixed_day,169,2,1008690002,6.261111111111111,0.881568619272414,soc_min
S4_mixed_day,169,3,1008690003,6.316666666666666,0.8797303630499389,soc_min
S4_mixed_day,169,4,1008690004,6.25,0.8796716168931248,soc_min
S4_mixed_day,169,5,1008690005,6.283333333333333,0.881546889488312,soc_min
S4_mixed_day,169,6,1008690006,6.263888888888889,0.8815443284164596,soc_min
S4_mixed_day,169,7,1008690007,6.319444444444445,0.8798940438456453,soc_min
S4_mixed_day,170,0,1008700000,18.18395243103135,0.9482455988856028,cutoff
S4_mixed_day,170,1,1008700001,18.163888888888888,0.9481896470429472,cutoff
S4_mixed_day,170,2,1008700002,18.213904111641323,0.948320293351881,cutoff
S4_mixed_day,170,3,1008700003,18.279202341742902,0.9483079234808197,cutoff
S4_mixed_day,170,4,1008700004,18.20909628847142,0.9485475385882726,cutoff
S4_mixed_day,170,5,1008700005,18.1432216026557,0.9485691333063851,cutoff
S4_mixed_day,170,6,1008700006,18.141666666666666,0.9485113634760767,cutoff
S4_mixed_day,170,7,1008700007,18.18155564224591,0.9483378683714541,cutoff
S4_mixed_day,171,0,1008710000,11.927777777777777,0.9364352307416451,soc_min
S4_mixed_day,171,1,1008710001,11.825,0.9367311640874355,soc_min
S4_mixed_day,171,2,1008710002,11.880555555555556,0.9367843228168423,soc_min
S4_mixed_day,171,3,1008710003,11.85,0.9368347221045334,soc_min
S4_mixed_day,171,4,1008710004,11.916666666666666,0.9376014335985504,soc_min
S4_mixed_day,171,5,1008710005,11.863888888888889,0.9366726464217344,soc_min
S4_mixed_day,171,6,1008710006,11.922222222222222,0.9371137292119072,soc_min
S4_mixed_day,171,7,1008710007,11.927777777777777,0.9368489513292729,soc_min
S4_mixed_day,172,0,1008720000,11.911537539019234,0.9253206760424308,cutoff
S4_mixed_day,172,1,1008720001,11.973292273299096,0.9252730368384411,cutoff
S4_mixed_day,172,2,1008720002,11.916666666666666,0.9256956173897507,cutoff
S4_mixed_day,172,3,1008720003,11.84300384470523,0.9251930199928143,cutoff
S4_mixed_day,172,4,1008720004,11.935956161272362,0.9255786253172068,cutoff
S4_mixed_day,172,5,1008720005,11.94261379067263,0.9263531947991065,cutoff
S4_mixed_day,172,6,1008720006,11.975536966458733,0.9257975384997209,cutoff
S4_mixed_day,172,7,1008720007,11.925310413337996,0.9253046981132697,cutoff
S4_mixed_day,173,0,1008730000,10.727777777777778,0.902183026926256,cutoff
S4_mixed_day,173,1,1008730001,10.86111111111111,0.9024873415361073,cutoff
S4_mixed_day,173,2,1008730002,10.76553613250522,0.9017596606179756,cutoff
S4_mixed_day,173,3,1008730003,10.849076545791204,0.9019749931340098,cutoff
S4_mixed_day,173,4,1008730004,10.738888888888889,0.9019610865142964,cutoff
S4_mixed_day,173,5,1008730005,10.841666666666667,0.9017192568935998,cutoff
S4_mixed_day,173,6,1008730006,10.795100586633168,0.9017240399421573,cutoff
S4_mixed_day,173,7,1008730007,10.76388888888889,0.9020366775390364,cutoff
S4_mixed_day,174,0,1008740000,13.85647045319672,0.9040110696712306,cutoff
S4_mixed_day,174,1,1008740001,13.846944142124231,0.9062244758104241,cutoff
S4_mixed_day,174,2,1008740002,13.849773864294747,0.9057706204384308,cutoff
S4_mixed_day,174,3,1008740003,13.823439511453453,0.9062975184051506,cutoff
S4_mixed_day,174,4,1008740004,13.816666666666666,0.907729878763341,cutoff
S4_mixed_day,174,5,1008740005,13.883333333333333,0.9065997612032809,cutoff
S4_mixed_day,174,6,1008740006,13.877777777777778,0.9058037270306741,cutoff
S4_mixed_day,174,7,1008740007,13.897222222222222,0.9067474290918693,cutoff
S4_mixed_day,175,0,1008750000,10.977777777777778,0.9339369045309351,soc_min
S4_mixed_day,175,1,1008750001,10.977777777777778,0.933549992308545,soc_min
S4_mixed_day,175,2,1008750002,10.930555555555555,0.9342122899298981,soc_min
S4_mixed_day,175,3,1008750003,10.911111111111111,0.9336603174981624,soc_min
S4_mixed_day,175,4,1008750004,10.911111111111111,0.933507248014651,soc_min
S4_mixed_day,175,5,1008750005,10.919444444444444,0.933704307075461,soc_min
S4_mixed_day,175,6,1008750006,10.947222222222223,0.9332212094679472,soc_min
S4_mixed_day,175,7,1008750007,11.027777777777779,0.9337368000100609,soc_min
S4_mixed_day,176,0,1008760000,13.489687329074588,0.894332741905849,cutoff
S4_mixed_day,176,1,1008760001,13.434732637195044,0.8944955711664667,cutoff
S4_mixed_day,176,2,1008760002,13.369071835534864,0.8947674038333435,cutoff
S4_mixed_day,176,3,1008760003,13.386111111111111,0.8957905011308835,cutoff
S4_mixed_day,176,4,1008760004,13.444444444444445,0.8933841912449866,cutoff
S4_mixed_day,176,5,1008760005,13.437229965276616,0.8949999865281418,cutoff
S4_mixed_day,176,6,1008760006,13.47822277543135,0.8940906487632745,cutoff
S4_mixed_day,176,7,1008760007,13.369270317259646,0.8944646726617338,cutoff
S4_mixed_day,177,0,1008770000,15.119358558554028,0.9429557387182627,cutoff
S4_mixed_day,177,1,1008770001,15.197222222222223,0.9429457734767708,cutoff
S4_mixed_day,177,2,1008770002,15.17158039454757,0.9436115722924469,cutoff
S4_mixed_day,177,3,1008770003,15.125653660376678,0.9435247496192044,cutoff
S4_mixed_day,177,4,1008770004,15.100230582372742,0.9428517358356606,cutoff
S4_mixed_day,177,5,1008770005,15.155017476896257,0.9434514182081949,cutoff
S4_mixed_day,177,6,1008770006,15.135800734367876,0.9429690092511046,cutoff
S4_mixed_day,177,7,1008770007,15.152777777777779,0.943221874785571,cutoff
S4_mixed_day,178,0,1008780000,12.83200686682517,0.9261497373417251,cutoff
S4_mixed_day,178,1,1008780001,12.943636430488219,0.9260396984658589,cutoff
S4_mixed_day,178,2,1008780002,12.86660877893911,0.9264744943276514,cutoff
S4_mixed_day,178,3,1008780003,12.786463470407115,0.9259725376852543,cutoff
S4_mixed_day,178,4,1008780004,12.730555555555556,0.9263707618253083,cutoff
S4_mixed_day,178,5,1008780005,12.825,0.9267529830353882,cutoff
S4_mixed_day,178,6,1008780006,12.813888888888888,0.9266843718520078,cutoff
S4_mixed_day,178,7,1008780007,12.851487601822365,0.9268943628991736,cutoff
S4_mixed_day,179,0,1008790000,17.19159109588429,0.942541513383047,cutoff
S4_mixed_day,179,1,1008790001,16.982286224359946,0.9427545723224007,cutoff
S4_mixed_day,179,2,1008790002,17.113888888888887,0.9429817664398259,cutoff
S4_mixed_day,179,3,1008790003,17.144924441872583,0.9427831661532301,cutoff
S4_mixed_day,179,4,1008790004,17.072654168604885,0.9424660941640213,cutoff
S4_mixed_day,179,5,1008790005,17.02790366025807,0.941923749848236,cutoff
S4_mixed_day,179,6,1008790006,17.0501751597634,0.9432442791792548,cutoff
S4_mixed_day,179,7,1008790007,17.08888888888889,0.9413306647861914,cutoff
S4_mixed_day,180,0,1008800000,16.776822423369964,0.9353138935989348,cutoff
S4_mixed_day,180,1,1008800001,16.802777777777777,0.9354580375309154,cutoff
S4_mixed_day,180,2,1008800002,16.804210504036778,0.9361502732181962,cutoff
S4_mixed_day,180,3,1008800003,16.84171603709022,0.9348615915590021,cutoff
S4_mixed_day,180,4,1008800004,16.704884949537533,0.935785436712586,cutoff
S4_mixed_day,180,5,1008800005,16.75115079887664,0.9348533653480257,cutoff
S4_mixed_day,180,6,1008800006,16.79519188234122,0.9352099340839902,cutoff
S4_mixed_day,180,7,1008800007,16.73212295601185,0.9352447616158636,cutoff
S4_mixed_day,181,0,1008810000,12.794444444444444,0.8800663471581749,soc_min
S4_mixed_day,181,1,1008810001,12.76388888888889,0.8803593783682369,soc_min
S4_mixed_day,181,2,1008810002,12.686111111111112,0.8810010733740586,soc_min
S4_mixed_day,181,3,1008810003,12.730555555555556,0.8805689273617214,soc_min
S4_mixed_day,181,4,1008810004,12.725,0.8816310071511372,soc_min
S4_mixed_day,181,5,1008810005,12.697222222222223,0.8802836770244149,soc_min
S4_mixed_day,181,6,1008810006,12.622222222222222,0.8800573014107517,soc_min
S4_mixed_day,181,7,1008810007,12.783333333333333,0.8807065733491304,soc_min
S4_mixed_day,182,0,1008820000,15.288630554121008,0.9285678686041283,cutoff
S4_mixed_day,182,1,1008820001,15.275,0.9300893390437892,cutoff
S4_mixed_day,182,2,1008820002,15.321861708826912,0.9291873470433611,cutoff
S4_mixed_day,182,3,1008820003,15.315894449145151,0.9286070456053831,cutoff
S4_mixed_day,182,4,1008820004,15.316666666666666,0.9290610252608523,cutoff
S4_mixed_day,182,5,1008820005,15.249623729270766,0.9286054923129448,cutoff
S4_mixed_day,182,6,1008820006,15.280774694289068,0.9287474536615544,cutoff
S4_mixed_day,182,7,1008820007,15.327927948243936,0.9288307809547225,cutoff
S4_mixed_day,183,0,1008830000,15.379472453640386,0.9328433260122617,cutoff
S4_mixed_day,183,1,1008830001,15.487455152198859,0.9327993749470984,cutoff
S4_mixed_day,183,2,1008830002,15.408333333333333,0.9318745257797532,cutoff
S4_mixed_day,183,3,1008830003,15.355828377103343,0.9326240209340103,cutoff
S4_mixed_day,183,4,1008830004,15.414323384678722,0.9327560887424851,cutoff
S4_mixed_day,183,5,1008830005,15.424416326212539,0.9327011019288257,cutoff
S4_mixed_day,183,6,1008830006,15.366666666666667,0.9327289326327483,cutoff
S4_mixed_day,183,7,1008830007,15.384887975025896,0.9326143456215187,cutoff
S4_mixed_day,184,0,1008840000,13.680555555555555,0.8940065151597374,soc_min
S4_mixed_day,184,1,1008840001,13.805555555555555,0.8949160821575664,soc_min
S4_mixed_day,184,2,1008840002,13.76388888888889,0.8929409274044348,soc_min
S4_mixed_day,184,3,1008840003,13.841666666666667,0.8942965604693598,soc_min
S4_mixed_day,184,4,1008840004,13.852777777777778,0.8943171205091319,soc_min
S4_mixed_day,184,5,1008840005,13.772222222222222,0.8959553163524379,soc_min
S4_mixed_day,184,6,1008840006,13.738888888888889,0.8948698635310927,soc_min
S4_mixed_day,184,7,1008840007,13.852777777777778,0.8944976089639548,soc_min
S4_mixed_day,185,0,1008850000,14.533333333333333,0.9416292759840137,soc_min
S4_mixed_day,185,1,1008850001,14.552777777777777,0.942639975768554,soc_min
S4_mixed_day,185,2,1008850002,14.616666666666667,0.9426341200099086,soc_min
S4_mixed_day,185,3,1008850003,14.625,0.9426995087530262,soc_min
S4_mixed_day,185,4,1008850004,14.477777777777778,0.9429369288073515,soc_min
S4_mixed_day,185,5,1008850005,14.605555555555556,0.9428561914305912,soc_min
S4_mixed_day,185,6,1008850006,14.608333333333333,0.9426791031347337,soc_min
S4_mixed_day,185,7,1008850007,14.655555555555555,0.9428679518279527,soc_min
S4_mixed_day,186,0,1008860000,16.403014407526417,0.933256747083121,cutoff
S4_mixed_day,186,1,1008860001,16.42052325462906,0.9333265783623355,cutoff
S4_mixed_day,186,2,1008860002,16.415485160861415,0.9340280562359601,cutoff
S4_mixed_day,186,3,1008860003,16.40509797901644,0.9319113412586068,cutoff
S4_mixed_day,186,4,1008860004,16.36404966391494,0.9287350725024571,cutoff
S4_mixed_day,186,5,1008860005,16.3801641882465,0.9332217842877408,cutoff
S4_mixed_day,186,6,1008860006,16.345343155749667,0.9336732047637551,cutoff
S4_mixed_day,186,7,1008860007,16.43611111111111,0.9335256384011258,cutoff
S4_mixed_day,187,0,1008870000,14.953075996498796,0.9378241695575649,cutoff
S4_mixed_day,187,1,1008870001,14.923412061339473,0.9384001773019501,cutoff
S4_mixed_day,187,2,1008870002,15.008218433522714,0.9377394904480526,cutoff
S4_mixed_day,187,3,1008870003,14.970271982894792,0.9381822452974813,cutoff
S4_mixed_day,187,4,1008870004,14.983641591314957,0.9384132720690351,cutoff
S4_mixed_day,187,5,1008870005,15.051182722931111,0.938364351189141,cutoff
S4_mixed_day,187,6,1008870006,15.057593861730158,0.9378856463038964,cutoff
S4_mixed_day,187,7,1008870007,15.01564015824591,0.9382965443508792,cutoff
S4_mixed_day,188,0,1008880000,13.386111111111111,0.9470317285221153,cutoff
S4_mixed_day,188,1,1008880001,13.347222222222221,0.9470020237404991,cutoff
S4_mixed_day,188,2,1008880002,13.416060630243301,0.9474455577391814,cutoff
S4_mixed_day,188,3,1008880003,13.34376397741282,0.9470314376857303,cutoff
S4_mixed_day,188,4,1008880004,13.338906070721555,0.9475063095128125,cutoff
S4_mixed_day,188,5,1008880005,13.405039404889772,0.9473309817576883,cutoff
S4_mixed_day,188,6,1008880006,13.352777777777778,0.94719892931898,cutoff
S4_mixed_day,188,7,1008880007,13.387393851637492,0.9459865231836452,cutoff
S4_mixed_day,189,0,1008890000,11.094444444444445,0.903013263941906,cutoff
S4_mixed_day,189,1,1008890001,11.025777546803116,0.9035744970963446,cutoff
S4_mixed_day,189,2,1008890002,11.075072553037447,0.9026527785430806,cutoff
S4_mixed_day,189,3,1008890003,11.081990521888557,0.9026292232885408,cutoff
S4_mixed_day,189,4,1008890004,11.021348595148044,0.9025530347430455,cutoff
S4_mixed_day,189,5,1008890005,11.076563342465947,0.9026405547225989,cutoff
S4_mixed_day,189,6,1008890006,11.049398177169156,0.9030517180649523,cutoff
S4_mixed_day,189,7,1008890007,11.101403562780082,0.9029575012831764,cutoff
