phone_test_id,duration_s_est,throughput_MBps,radio_mode,obs_radio_w,wlan_w,cell_w
32,28.839153511610025,0.027265606103294458,wifi,0.2011346936550651,0.19473657355222804,0.006398120102837039
320,34.85968296787983,0.3464747516817301,wifi,0.2565459019003068,0.25145794439692043,0.005087957503386326
321,31.676452687128982,0.1180610416493879,wifi,0.22012164084305813,0.2155185023839009,0.004603138459157219
322,30.020022396914644,0.10123047077780768,wifi,0.21266741220898475,0.20638128060336014,0.006286131605624591
323,26.199495220326522,0.09231193119032383,wifi,0.21207359424023872,0.20506316644615766,0.007010427794081074
324,29.85993981443341,0.13315596162314117,wifi,0.21953734189372934,0.21117187913290117,0.008365462760828168
325,35.48296201275539,0.07255051027235522,wifi,0.20587447600157813,0.19948767363720799,0.006386802364370156
326,29.7083679818767,0.1857551045337292,wifi,0.22205503232337714,0.2162331399248958,0.005821892398481346
327,34.620569095055316,0.06170695791090047,wifi,0.19990159384271927,0.19489970099380668,0.005001892848912574
328,35.18660741930382,0.07987351455935295,wifi,0.20151605626337823,0.19662239696693112,0.004893659296447128
329,30.107100341608497,0.07963775896034705,wifi,0.2034700909818812,0.19834117565727022,0.005128915324611003
33,31.30350824541569,0.034983235470432424,wifi,0.21870321371248294,0.2116856318203161,0.007017581892166836
330,30.087939904110073,0.148153513142024,wifi,0.21661923644364023,0.21235223698647035,0.004266999457169881
331,29.74938256082071,0.1318747705764744,wifi,0.2079630615368877,0.20215965848162848,0.005803403055259227
332,32.99464136163932,0.18403679353398814,wifi,0.22785796521727456,0.2228189621155656,0.005039003101708951
333,28.340861397744494,0.09075800357305672,wifi,0.20805288730760232,0.20144078376608188,0.006612103541520468
334,30.041820209488495,0.3114049326826487,wifi,0.2492628262694379,0.2439640932082794,0.005298733061158495
335,29.98913708838644,0.17124650785596568,wifi,0.22259753675234994,0.21533517086233725,0.007262365890012694
336,25.08054585377531,0.2478751872565084,wifi,0.22945976409242907,0.2255384615680966,0.0039213025243324835
337,29.09982293334977,0.18716316633522023,wifi,0.23678558309238953,0.2306250828431373,0.006160500249252244
338,30.680752871419433,0.22539727199595488,wifi,0.23558862941091083,0.23110726962125402,0.004481359789656808
339,30.6039847457436,0.12740102416049826,wifi,0.2156195823768711,0.20967509814763616,0.005944484229234962
34,29.91791811866096,0.14242518423573763,wifi,0.2246889494464249,0.2167352756970083,0.007953673749416607
340,30.11624811663589,0.2193341605640173,wifi,0.22969518317761342,0.22506037673679366,0.00463480644081974
341,29.435040196916315,0.14277028235348763,wifi,0.21436871620832423,0.20841127176291127,0.0059574444454129445
342,34.6194668166448,0.08234110060382122,wifi,0.20836493398079126,0.2030669983228211,0.0052979356579701846
343,30.016381375498582,0.2841945833938254,wifi,0.2387620305157775,0.23367337037130909,0.005088660144468382
344,29.998603670237987,0.19707127254943663,wifi,0.22932944695234891,0.22301261858056914,0.006316828371779761
