test_id,duration_s,soc0,temp_c,brightness_nits,cpu_load,gpu_load,gps_on,obs_total_w,pred_total_w,obs_screen_w,obs_cpu_w,obs_gpu_w,obs_radio_w,obs_gps_w,obs_background_w,obs_base_w,pred_screen_w,pred_cpu_w,pred_gpu_w,pred_radio_w,pred_gps_w,pred_background_w,pred_base_w
673.0,30.567785402954776,0.65,46.731300000000005,465.0,0.5186406028921023,0.7034388888888888,0.0,2.801389268838642,3.2559616075559163,0.3115311538697821,1.4831280857325553,0.26435072,0.2674566584433624,0.0005018257713828,0.3112563133733013,0.4145806466469506,0.3905632521033672,1.5279467324513902,0.3524007472122344,0.2748104355937008,0.0,0.4213483918715197,0.1532719352833055
657.0,32.698570164127155,0.73,45.5268,145.0,0.4347621557285873,0.7345311111111111,0.0,2.801299675803274,2.718010740729061,0.2443549718399515,1.63039124042134,0.2573093569111852,0.2108667101015459,0.0004934725143983,0.3049091463852682,0.4031094049712033,0.2137462692130059,1.3210617069717687,0.3703720579261201,0.1091161697185677,0.0,0.4148224885758961,0.1532719352833055
147.0,31.268691868157937,0.24,45.2338,210.0,0.4445682246941046,0.7319155555555555,0.0,2.8004183663714786,2.7241682392649698,0.1603058534926682,1.702310158652325,0.270627998054567,0.1982286588971755,0.0004909811308817,0.3135876627678924,0.4165819891015501,0.1958122573596706,1.3599276205304134,0.3688557978779579,0.0961691946729242,0.0,0.4145113205002989,0.1532719352833055
944.0,32.94405750113459,0.8,45.814699999999995,380.0,0.4424869430849091,0.36059,0.0,2.7915989703706865,2.544273516113345,0.3884054542776988,1.5932897382767346,0.1184124310400846,0.2369622764819365,0.0004779914390418,0.2977861838301409,0.3951096504816228,0.3336706610374768,1.3516568464849947,0.1634151137735583,0.1804776520383531,0.0,0.2261611944552569,0.1532719352833055
642.0,30.567794368186387,0.81,44.48377777777778,150.0,0.5528130548757878,0.7180388888888889,0.0,2.764306576464757,2.896081481844338,0.3125353790926509,1.5294358736633502,0.2637294108830057,0.231176906941505,0.0005104908370323,0.2349029574112238,0.3632010022670524,0.2127003081971902,1.6553801706501488,0.3608250258838576,0.1520695290034798,0.0,0.2262143997859566,0.1532719352833055
334.0,30.041820209488495,0.4,44.50514285714286,200.0,0.4978363386478803,0.9170155555555556,0.0,2.7634924389094975,2.9374049223747742,0.3341154626588044,1.2637605438861717,0.3866655505174644,0.2492628262694379,0.0005175689925614,0.2989977332390039,0.4703356545212013,0.2486126213247895,1.4652055006368463,0.4780350035716462,0.2296818913078197,0.0,0.2269778572099667,0.1532719352833055
567.0,30.171282425169316,0.58,46.392428571428574,85.0,0.4335085695216908,0.6808355555555555,0.0,2.762818690479717,2.6618820452640533,0.2667343636386077,1.5909791548177403,0.2393499921171727,0.2026608217230313,0.0004925116679009,0.3012272899448696,0.4113884548671109,0.2057696732880882,1.3161119836338495,0.3394103272819216,0.0931353425808533,0.0,0.4185626701556373,0.1532719352833055
256.0,30.112132021182735,0.78,46.44385714285715,410.0,0.4291993281423804,0.6612544444444445,0.0,2.7586747076415485,2.859672066960488,0.3420310276869044,1.518966539398459,0.2114201989062435,0.2329748605167484,0.0005053139743961,0.3017546530140448,0.3969029130168199,0.3541266668236478,1.2991299468017374,0.3282089237111389,0.171475645706532,0.0,0.417838835593727,0.1532719352833055
57.0,32.76373827403104,0.71,44.78371428571428,320.0,0.5052876535656903,0.9489866666666666,0.0,2.7306267450839554,2.943480690951739,0.3988729900048657,1.2722498709692078,0.3818633470686259,0.2071827053179286,0.0005235871761854,0.2922818016361156,0.4093262765897814,0.32760522966456,1.486244787631897,0.497250945396352,0.1138817686608025,0.0,0.2296059112744235,0.1532719352833055
51.0,29.71250439625537,0.75,44.377,215.0,0.4971179042763565,0.9378688888888888,0.0,2.6981484943458205,2.85137329846172,0.4605388590145727,1.1829840359539872,0.3798317340482573,0.2019435087613612,0.0005214074721093,0.2880159123410879,0.4125303510724787,0.2867394273625451,1.4632665673555725,0.4905575219873053,0.095682100623881,0.0,0.2262356328087112,0.1532719352833055
398.0,29.86924194390157,0.72,45.86485714285715,130.0,0.4279875676059819,0.6614322222222222,0.0,2.6915273628634586,2.626613731030306,0.1823628557048121,1.5407997508416935,0.2545581659496684,0.2127877785410643,0.0005088404778098,0.3217571848665193,0.4437521109335147,0.1659766694488209,1.2943637756318895,0.328310400297836,0.1333992161264515,0.0,0.4156716212016053,0.1532719352833055
