phone_test_id,radio_mode,duration_s_est,bytes_MB,throughput_MBps,P_radio_W,E_radio_J
210,wifi,31.79312429298677,0.866883,0.027266367155719427,0.19695034401026681,6.333309
211,wifi,29.941116803577778,2.103781,0.07026394552352207,0.21290563214578123,6.369367
212,wifi,32.046368821079525,2.187187,0.06825069673919835,0.21341182738480985,6.7246179999999995
213,wifi,30.751959686359086,13.391439,0.4354661991164146,0.2751155757650918,8.464186
214,wifi,29.69079968920615,6.577515,0.22153377709092836,0.23425990362830548,6.986279
215,wifi,31.43642327187606,0.865806,0.027541491998378048,0.2024649805761899,6.323077
216,wifi,35.263272916541894,7.139458,0.2024615813993517,0.23370945600870846,8.058612
217,wifi,34.732447459543316,3.351055,0.09648197132964328,0.20838603578333814,7.116073999999999
218,wifi,33.60471389202591,0.867306,0.025809057705020476,0.19261874519468333,6.46287
219,wifi,30.007292468092956,2.652481,0.08839454618641147,0.2153305435748283,6.519305
22,wifi,31.36240151420889,1.099837,0.03506864738982802,0.21229117069529474,6.601743
220,wifi,33.60184144150062,3.224009,0.09594739043135071,0.2101128926742899,6.983823
221,wifi,29.95580043666401,1.332129,0.044469818218229214,0.19435673709384754,5.880326
222,wifi,24.957645212037622,6.141878,0.24609204705889628,0.2437451097421485,6.031499999999999
223,wifi,29.65921594783669,0.945017,0.031862507817538195,0.19208570555682325,5.697735
224,wifi,30.19938770014385,3.190134,0.1056357179051284,0.21501658311290256,6.507292
225,wifi,33.57588389704452,1.970013,0.05867345163691754,0.20554576686754833,6.90369
226,wifi,30.914948962594906,0.876916,0.028365435798099223,0.20237782080253167,6.253381999999999
227,wifi,29.86616223019151,1.333029,0.044633421251976245,0.0869127268392093,2.472123
228,wifi,31.841025883707136,1.645744,0.05168627436850637,0.20455149604500905,6.484382
229,wifi,29.962346199525356,3.118298,0.104073892586202,0.21873918870916334,6.5904549999999995
23,wifi,30.06343051677057,13.522439,0.4497969382588141,0.2833067841870088,8.491306999999999
230,wifi,30.882124205148724,3.201772,0.10367719457155071,0.22190278876141473,6.784456
231,wifi,29.870437536990586,0.866764,0.02901745242019396,0.18929515343402434,5.671125
232,wifi,30.946671828231036,5.257047,0.16987439002097376,0.13378387386111987,4.351903
233,wifi,24.641502814342264,2.1794,0.08844428103352156,0.20833590752463335,5.222785
234,wifi,31.83304275481659,5.512867,0.17318064887673548,0.21961351989939545,6.971323
235,wifi,31.673695739166295,4.269823,0.13480659267431572,0.22217115782747976,7.069266
236,wifi,31.504849748371566,2.335145,0.07412017573963195,0.20669458274070762,6.521279
237,wifi,30.403521755117215,2.655452,0.08734027660966812,0.21930438357246532,6.774869
238,wifi,33.312005810754314,13.779201,0.413640687933345,0.27801748511255986,9.2332
239,wifi,29.76607385064341,3.506393,0.11779830345090028,0.21004957578521685,6.276746999999999
24,wifi,32.43707813737697,0.867241,0.026736101085525505,0.20725285336665097,6.62223
