sample_idx,scenario_id,scenario_title_zh,soc0,tte_h,status,soc_end,temp_peak_C
34,S2_navigation,导航（GPS + 地图数据）,1.0,7.3694444444444445,cutoff,0.0643832639002246,27.94392322871326
35,S2_navigation,导航（GPS + 地图数据）,1.0,8.57153487280216,cutoff,0.0571315873508794,27.49870698676605
36,S2_navigation,导航（GPS + 地图数据）,1.0,6.891666666666667,cutoff,0.0692604804497735,28.54880359022207
37,S2_navigation,导航（GPS + 地图数据）,1.0,7.636111111111111,soc_min,0.0998453296333207,27.603244577492067
38,S2_navigation,导航（GPS + 地图数据）,1.0,5.918055555555555,soc_min,0.0999262559336744,28.137448588088787
39,S2_navigation,导航（GPS + 地图数据）,1.0,6.693346749474829,cutoff,0.0608191386990806,27.95123685355005
40,S2_navigation,导航（GPS + 地图数据）,1.0,7.583333333333333,cutoff,0.0605651465968498,28.15039655845427
41,S2_navigation,导航（GPS + 地图数据）,1.0,7.739746057063735,cutoff,0.0618770523604788,27.7307502219277
42,S2_navigation,导航（GPS + 地图数据）,1.0,7.763830037697793,cutoff,0.0466680003141954,27.998960129614503
43,S2_navigation,导航（GPS + 地图数据）,1.0,7.260742445566393,cutoff,0.0539194985703759,27.56402642321412
44,S2_navigation,导航（GPS + 地图数据）,1.0,5.6097222222222225,soc_min,0.0998878522939556,28.650871563358553
45,S2_navigation,导航（GPS + 地图数据）,1.0,6.1402777777777775,soc_min,0.0999401065325521,27.96304545934018
46,S2_navigation,导航（GPS + 地图数据）,1.0,6.565277777777778,soc_min,0.0998336176705038,28.182506959853985
47,S2_navigation,导航（GPS + 地图数据）,1.0,9.006944444444445,cutoff,0.0609254455302399,26.91244897021355
48,S2_navigation,导航（GPS + 地图数据）,1.0,8.551388888888889,soc_min,0.0999238146861822,27.280357577164224
49,S2_navigation,导航（GPS + 地图数据）,1.0,7.820833333333334,cutoff,0.061102973428508,27.363115611911944
50,S2_navigation,导航（GPS + 地图数据）,1.0,7.300142427583865,cutoff,0.0552610436209335,27.58915864223856
51,S2_navigation,导航（GPS + 地图数据）,1.0,7.165787226027061,cutoff,0.0757539959562467,28.15457674107156
52,S2_navigation,导航（GPS + 地图数据）,1.0,6.334762649287081,cutoff,0.0680241002854836,28.413881042995605
53,S2_navigation,导航（GPS + 地图数据）,1.0,7.129758074809681,cutoff,0.0720759434292839,27.744964927565665
54,S2_navigation,导航（GPS + 地图数据）,1.0,6.738888888888889,cutoff,0.0491259098823003,27.89166540306607
55,S2_navigation,导航（GPS + 地图数据）,1.0,8.559722222222222,cutoff,0.0738986407137304,26.995196251121182
56,S2_navigation,导航（GPS + 地图数据）,1.0,7.4875,cutoff,0.0446316893945421,27.47206824089117
57,S2_navigation,导航（GPS + 地图数据）,1.0,6.848203944271188,cutoff,0.066775038572704,28.28808770099582
58,S2_navigation,导航（GPS + 地图数据）,1.0,6.011111111111111,soc_min,0.0998068855308672,28.135124358648728
59,S2_navigation,导航（GPS + 地图数据）,1.0,6.5055555555555555,cutoff,0.055802086355766,28.102186568107197
60,S2_navigation,导航（GPS + 地图数据）,1.0,8.663633070784673,cutoff,0.0596746330844007,27.301469973064016
61,S2_navigation,导航（GPS + 地图数据）,1.0,7.222222222222222,cutoff,0.0738583344185595,27.516759250175618
62,S2_navigation,导航（GPS + 地图数据）,1.0,8.752925036749096,cutoff,0.0573163620126933,27.36848038212287
63,S2_navigation,导航（GPS + 地图数据）,1.0,6.340277777777778,soc_min,0.0999623801694315,28.336402364561874
64,S2_navigation,导航（GPS + 地图数据）,1.0,7.154166666666667,cutoff,0.0567507377837116,27.92663594421884
65,S2_navigation,导航（GPS + 地图数据）,1.0,7.083333333333333,soc_min,0.0999519536740462,28.25290477323661
66,S2_navigation,导航（GPS + 地图数据）,1.0,8.320833333333333,soc_min,0.09990753837531,27.477022740975464
67,S2_navigation,导航（GPS + 地图数据）,1.0,7.717769295535153,cutoff,0.0673172907988384,27.61356935453998
68,S2_navigation,导航（GPS + 地图数据）,1.0,7.995833333333334,cutoff,0.063554494502834,27.608718833564268
69,S2_navigation,导航（GPS + 地图数据）,1.0,7.358333333333333,cutoff,0.073612860813564,27.888179374116017
70,S2_navigation,导航（GPS + 地图数据）,1.0,6.566666666666666,cutoff,0.0541441240912516,28.190410280820007
71,S2_navigation,导航（GPS + 地图数据）,1.0,6.2375,cutoff,0.0480244600081092,28.535848465375125
72,S2_navigation,导航（GPS + 地图数据）,1.0,8.35138888888889,soc_min,0.0999288237394514,27.09555208290185
73,S2_navigation,导航（GPS + 地图数据）,1.0,7.633333333333334,cutoff,0.0722144812637226,27.339722366140176
74,S2_navigation,导航（GPS + 地图数据）,1.0,6.066666666666666,soc_min,0.099866452921801,28.45496000660497
75,S2_navigation,导航（GPS + 地图数据）,1.0,5.929166666666666,soc_min,0.0999164609040121,28.345987885742073
76,S2_navigation,导航（GPS + 地图数据）,1.0,6.645833333333333,cutoff,0.0692617175055362,27.88639411255443
77,S2_navigation,导航（GPS + 地图数据）,1.0,6.280158028837264,cutoff,0.0734316107677595,28.29001943089903
78,S2_navigation,导航（GPS + 地图数据）,1.0,9.044444444444444,soc_min,0.0499151283133458,27.039111443902755
79,S2_navigation,导航（GPS + 地图数据）,1.0,5.6722222222222225,soc_min,0.0999726805265783,28.80342916351287
0,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.217439802061442,cutoff,0.0543616375987578,30.847774147339713
1,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.8013024962772497,cutoff,0.0790152521565113,31.2154267029864
2,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.701388888888889,cutoff,0.0617852146741051,32.08956439627134
3,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.51207815747128,cutoff,0.0645564047479518,37.1334066133367
4,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.6718830068382124,cutoff,0.0816023115042098,36.27564847015858
5,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.522443113084389,cutoff,0.0749488962291283,32.548476323154475
6,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.938627015429419,cutoff,0.0584722435551603,31.53572509483876
7,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.781944444444445,soc_min,0.0996151693529917,33.95150187633164
8,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.4987410169699418,cutoff,0.0645283050698386,32.25662909116752
9,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.290277777777778,soc_min,0.0999038126172173,30.630092116644487
10,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.941666666666667,soc_min,0.0999197985368322,31.314962372325997
11,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.946363979084881,cutoff,0.0653807119450104,33.718532556865256
12,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.7519769908514906,cutoff,0.066773689313215,35.76019633821929
13,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.4931525672230195,cutoff,0.0536649734854421,32.396776492719944
14,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.117996277204679,cutoff,0.0789004763783429,31.174434545640395
15,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.022222222222222,soc_min,0.0997967864040369,30.794051276285607
16,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,5.1228360783323525,cutoff,0.0640728421233973,30.375210877680843
17,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.845833333333333,soc_min,0.0999778245999965,31.267689267478143
18,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.1265821268458565,cutoff,0.0715921351135691,31.187422153704105
19,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.3424230648583055,cutoff,0.082391731400094,32.541488842466926
20,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.5388888888888888,soc_min,0.0999602919387649,32.5188868520091
21,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.5723869859205903,cutoff,0.08702985883577,35.369799982927496
22,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.495175274749142,cutoff,0.0771517324640845,31.158162317544377
23,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.59533623814046,cutoff,0.0752992848145854,35.3064271184131
24,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.5213518496039034,cutoff,0.0658301896252102,32.15171595664441
25,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.8281848731070593,cutoff,0.0789728037419095,35.303069325376974
26,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.06801073114282,cutoff,0.0729035054239437,35.19442914478013
27,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.48867419919305,cutoff,0.0531211703160525,30.764405993871595
28,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.775801942222978,cutoff,0.0657018159904612,30.25962882494018
29,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.634468794514003,cutoff,0.0667866665903055,30.596898472177124
30,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.557047622713575,cutoff,0.0469178100016909,30.998184592841284
31,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.5863865222200744,cutoff,0.0540200412904209,31.993372602173064
32,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.3240405600463525,cutoff,0.0707131959306142,33.88777485005049
33,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.298427666570633,cutoff,0.0702412140591045,31.419518952808005
34,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.9584219686055975,cutoff,0.075536316917549,34.96595013873722
35,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.285209153980947,cutoff,0.0642109781860942,31.794051949029495
36,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.6059697885024806,cutoff,0.0785565093948066,33.20332491077245
37,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.327777777777778,soc_min,0.0996711212606521,33.370481373268476
38,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.433333333333333,soc_min,0.0996761080862386,35.25397960486849
39,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.593757923479463,cutoff,0.0720947551454528,35.41294852684326
40,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.9583615467728364,cutoff,0.0716403413343663,35.62702055849228
41,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.3578946252328983,cutoff,0.0713599222870236,33.58270405415482
42,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.6229737416999312,cutoff,0.0536251915135076,33.39979248439583
43,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.0160852497498247,cutoff,0.0636234061344452,33.596908441330804
44,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.172222222222222,soc_min,0.0999410618159446,37.5050409741965
45,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.4833333333333334,soc_min,0.0998321276520996,35.060727191774525
46,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.798611111111111,soc_min,0.0995521449107065,34.868578798254845
47,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.268922764379262,cutoff,0.0675940178777203,31.019569020293797
48,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.123611111111111,soc_min,0.099856603944151,31.707807560882426
49,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.85,cutoff,0.0698328819239539,31.639067107438994
50,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.2320307907565455,cutoff,0.0647171442971406,33.003483653711
51,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.535087896695338,cutoff,0.0902314951603626,37.112280707700776
52,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.593252798297804,cutoff,0.0789119933131464,35.857597961893845
53,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.7955646270699215,cutoff,0.083594007881435,34.79488118494311
54,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.6666666666666665,cutoff,0.0613065786187522,34.93374100455817
55,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.85000883552305,cutoff,0.0819536734636966,31.644029489731892
56,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.423730634613213,cutoff,0.0516717067563017,32.541525514117474
57,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.7685715072021946,cutoff,0.078680608276618,35.72353520817958
58,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.0194444444444444,soc_min,0.0998351162739798,32.93399332650056
59,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.444023084231817,cutoff,0.0695129399529444,36.2169851592282
60,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.011887830578963,cutoff,0.0653597945906543,32.003969215917785
61,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.753897970251695,cutoff,0.0818700184019909,31.223008079657724
62,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.056828405007718,cutoff,0.0640649483058467,32.203176236364406
63,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.6055555555555556,soc_min,0.0996629520938068,35.749257616165366
64,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.5058074981487573,cutoff,0.0633484299063046,32.811670723502715
65,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.7777777777777777,soc_min,0.0998364435722688,35.91922196182618
66,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.325,soc_min,0.0997982810246145,31.407484404128276
67,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.392159521125362,cutoff,0.0746761281297428,33.14676864478108
68,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.570239130590638,cutoff,0.0714549495172607,33.03964002552713
69,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.898084912120088,cutoff,0.0793645936146256,32.05878264188663
70,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.9931872492948295,cutoff,0.0621273699419385,33.850302966689206
71,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.3405147997829157,cutoff,0.0604542043803155,37.13898849378917
72,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.313888888888889,soc_min,0.0999903689200366,30.862195693972104
73,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.727167863999155,cutoff,0.0844115610896933,34.81731465294275
74,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.7694444444444444,soc_min,0.0999937389643785,34.83118361279729
75,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.033333333333333,soc_min,0.0996441783931759,33.24284002916789
76,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,3.5064230703930175,cutoff,0.0755288754746313,32.05277092646055
77,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.457191828637487,cutoff,0.0854917440924175,36.03017908132001
78,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,4.5087374476144495,cutoff,0.0523601070464117,30.81865504881533
79,S3_gaming,游戏（高 CPU/GPU 负载）,1.0,2.2777777777777777,soc_min,0.0996797179751457,37.05874544412749
0,S4_mixed_day,混合使用（标准一天）,1.0,39.28482013294553,cutoff,0.0390596436726112,25.995535530273862
1,S4_mixed_day,混合使用（标准一天）,1.0,26.952446024899405,cutoff,0.0719491799068563,26.609055223836418
2,S4_mixed_day,混合使用（标准一天）,1.0,34.21388888888889,cutoff,0.0434419383969286,26.723154085702532
3,S4_mixed_day,混合使用（标准一天）,1.0,32.162680794451155,cutoff,0.0424466229184423,27.147130469302773
4,S4_mixed_day,混合使用（标准一天）,1.0,48.06206852844483,cutoff,0.05942845451498,26.186937000513865
5,S4_mixed_day,混合使用（标准一天）,1.0,33.21220918191928,cutoff,0.0608860999200117,26.470020170553617
6,S4_mixed_day,混合使用（标准一天）,1.0,39.45,cutoff,0.0457153587278995,26.211893147880076
7,S4_mixed_day,混合使用（标准一天）,1.0,29.90277777777778,soc_min,0.0999966530724036,26.38964734565415
8,S4_mixed_day,混合使用（标准一天）,1.0,37.00555555555555,soc_min,0.0499840625895892,26.320487915617548
9,S4_mixed_day,混合使用（标准一天）,1.0,32.06666666666667,soc_min,0.099980466266237,26.253939357488704
10,S4_mixed_day,混合使用（标准一天）,1.0,32.170833333333334,soc_min,0.0999687285828001,26.548964873738104
11,S4_mixed_day,混合使用（标准一天）,1.0,35.838837022510205,cutoff,0.0509009637202151,26.04761280639188
12,S4_mixed_day,混合使用（标准一天）,1.0,40.045833333333334,cutoff,0.0438380999018834,26.968220498266877
13,S4_mixed_day,混合使用（标准一天）,1.0,37.37638888888889,cutoff,0.0385163924781791,26.18122772447912
14,S4_mixed_day,混合使用（标准一天）,1.0,48.13197031590038,cutoff,0.0689700749083651,25.94961872047483
15,S4_mixed_day,混合使用（标准一天）,1.0,30.73611111111111,soc_min,0.0999750451703978,26.036824138046025
16,S4_mixed_day,混合使用（标准一天）,1.0,48.96367568965576,cutoff,0.0546002472893565,26.00584179444723
17,S4_mixed_day,混合使用（标准一天）,1.0,36.19444444444444,soc_min,0.0999909661682194,26.23898593906117
18,S4_mixed_day,混合使用（标准一天）,1.0,49.19444444444444,cutoff,0.0605086627774864,25.654994681576863
19,S4_mixed_day,混合使用（标准一天）,1.0,33.784796117152474,cutoff,0.0647867908734884,26.178761097659983
20,S4_mixed_day,混合使用（标准一天）,1.0,39.30972222222222,soc_min,0.0999879154857668,25.826730300216852
21,S4_mixed_day,混合使用（标准一天）,1.0,26.914060228705974,cutoff,0.0735106972657697,26.92300560644556
22,S4_mixed_day,混合使用（标准一天）,1.0,49.28888888888889,cutoff,0.0687322764915323,25.74256958764092
23,S4_mixed_day,混合使用（标准一天）,1.0,32.680605059353816,cutoff,0.0579973910202786,26.837270837612586
24,S4_mixed_day,混合使用（标准一天）,1.0,32.54449131326875,cutoff,0.0473222611148635,26.691191925114364
25,S4_mixed_day,混合使用（标准一天）,1.0,34.35199938844558,cutoff,0.0594715125130443,26.876427680576413
26,S4_mixed_day,混合使用（标准一天）,1.0,45.40242686859039,cutoff,0.0558831421640277,26.729617503512102
27,S4_mixed_day,混合使用（标准一天）,1.0,43.76344280041565,cutoff,0.0383938540609842,25.94380183676335
28,S4_mixed_day,混合使用（标准一天）,1.0,48.0,cutoff,0.0534970993648522,25.557080045359346
29,S4_mixed_day,混合使用（标准一天）,1.0,42.505131465104206,cutoff,0.0525123951175433,25.919393667615974
30,S4_mixed_day,混合使用（标准一天）,1.0,49.975,cutoff,0.0388010630858208,25.94379531657405
31,S4_mixed_day,混合使用（标准一天）,1.0,32.76710846713094,cutoff,0.0373280714858768,26.29259948474125
32,S4_mixed_day,混合使用（标准一天）,1.0,35.72740206375192,cutoff,0.0536885794192775,26.22103511995497
33,S4_mixed_day,混合使用（标准一天）,1.0,48.24385800580058,cutoff,0.0555804303129487,25.90457273559676
34,S4_mixed_day,混合使用（标准一天）,1.0,38.88922752967077,cutoff,0.0529582713669236,26.431135628223625
35,S4_mixed_day,混合使用（标准一天）,1.0,48.27916666666667,cutoff,0.0497745547695952,26.37527974531737
36,S4_mixed_day,混合使用（标准一天）,1.0,40.022222222222226,cutoff,0.0579023826774621,27.11254142206643
37,S4_mixed_day,混合使用（标准一天）,1.0,39.97222222222222,soc_min,0.0999833252410971,26.51536314401449
38,S4_mixed_day,混合使用（标准一天）,1.0,26.018055555555556,soc_min,0.099935125708199,26.591471608457137
39,S4_mixed_day,混合使用（标准一天）,1.0,32.19722222222222,cutoff,0.0506307458114094,26.39648505320693
40,S4_mixed_day,混合使用（标准一天）,1.0,41.38055555555555,cutoff,0.0483029058551005,26.30713163274189
41,S4_mixed_day,混合使用（标准一天）,1.0,38.88237322838268,cutoff,0.0566535487144306,26.478662177425885
42,S4_mixed_day,混合使用（标准一天）,1.0,33.251144855595896,cutoff,0.0360929215592272,26.8875665662528
43,S4_mixed_day,混合使用（标准一天）,1.0,38.512455715938,cutoff,0.0478636806227874,26.37968088979783
44,S4_mixed_day,混合使用（标准一天）,1.0,27.24861111111111,soc_min,0.0999839175727742,26.774086459683005
45,S4_mixed_day,混合使用（标准一天）,1.0,32.36805555555556,soc_min,0.0999882361609519,26.24378053264579
46,S4_mixed_day,混合使用（标准一天）,1.0,26.75,soc_min,0.0998716675689675,26.96622643007883
47,S4_mixed_day,混合使用（标准一天）,1.0,44.655652475813014,cutoff,0.0528029005165826,25.937346115023665
48,S4_mixed_day,混合使用（标准一天）,1.0,42.584722222222226,soc_min,0.099992954164261,26.58182531716271
49,S4_mixed_day,混合使用（标准一天）,1.0,46.09166666666667,cutoff,0.0517131493649714,26.135950968809624
50,S4_mixed_day,混合使用（标准一天）,1.0,34.43337985195892,cutoff,0.0430331261586891,26.169680195543823
51,S4_mixed_day,混合使用（标准一天）,1.0,37.24305555555556,cutoff,0.0677189630086276,26.194070854964274
52,S4_mixed_day,混合使用（标准一天）,1.0,26.78449128114359,cutoff,0.0626740170127688,26.748074134005233
53,S4_mixed_day,混合使用（标准一天）,1.0,43.98494475736781,cutoff,0.0647477548807403,26.160289085656633
54,S4_mixed_day,混合使用（标准一天）,1.0,35.55,cutoff,0.0383806372259926,26.36436616297316
55,S4_mixed_day,混合使用（标准一天）,1.0,37.88333333333333,cutoff,0.0673486573818876,26.1103010506904
56,S4_mixed_day,混合使用（标准一天）,1.0,34.55994117953627,cutoff,0.035960297415547,26.28075398825619
57,S4_mixed_day,混合使用（标准一天）,1.0,36.5882931890046,cutoff,0.0541344396685418,26.78903414071428
58,S4_mixed_day,混合使用（标准一天）,1.0,26.908333333333335,soc_min,0.0999574292972321,26.6402445320705
59,S4_mixed_day,混合使用（标准一天）,1.0,31.26237601429929,cutoff,0.0450169380834245,26.81585832419586
60,S4_mixed_day,混合使用（标准一天）,1.0,38.96626915383951,cutoff,0.0509781392857226,26.28340336041
61,S4_mixed_day,混合使用（标准一天）,1.0,28.85183829078998,cutoff,0.0657652034164614,26.25460894788047
62,S4_mixed_day,混合使用（标准一天）,1.0,48.050131468962114,cutoff,0.0513566963009817,26.315580963122613
63,S4_mixed_day,混合使用（标准一天）,1.0,27.895833333333332,soc_min,0.0999792087241902,26.80545934883991
64,S4_mixed_day,混合使用（标准一天）,1.0,37.58611111111111,soc_min,0.0499850512497818,26.474328389607813
65,S4_mixed_day,混合使用（标准一天）,1.0,31.544444444444444,soc_min,0.0999839864421085,26.87121214523725
66,S4_mixed_day,混合使用（标准一天）,1.0,47.608333333333334,soc_min,0.0999829161023302,26.282234042145543
67,S4_mixed_day,混合使用（标准一天）,1.0,38.271475157001014,cutoff,0.0591786255274573,26.385601440547365
68,S4_mixed_day,混合使用（标准一天）,1.0,40.60138888888889,cutoff,0.0573723995564938,26.236442224403277
69,S4_mixed_day,混合使用（标准一天）,1.0,37.730555555555554,cutoff,0.0650940664550463,26.57908702274132
70,S4_mixed_day,混合使用（标准一天）,1.0,30.485368197949896,cutoff,0.0452370356807611,26.65863800720675
71,S4_mixed_day,混合使用（标准一天）,1.0,29.92222222222222,cutoff,0.0380829262378402,27.05203078546097
72,S4_mixed_day,混合使用（标准一天）,1.0,46.85694444444445,soc_min,0.09999939419546,26.033932647390092
73,S4_mixed_day,混合使用（标准一天）,1.0,42.95434961307916,cutoff,0.0630692175174796,26.102378984342668
74,S4_mixed_day,混合使用（标准一天）,1.0,29.054166666666667,soc_min,0.0999962597582336,27.10377822422342
75,S4_mixed_day,混合使用（标准一天）,1.0,29.315277777777776,soc_min,0.0999786588083053,26.634230244636377
76,S4_mixed_day,混合使用（标准一天）,1.0,34.83490542055639,cutoff,0.0609746158356923,26.88844445776664
77,S4_mixed_day,混合使用（标准一天）,1.0,26.667471172424506,cutoff,0.0695504165127657,27.03001983293511
78,S4_mixed_day,混合使用（标准一天）,1.0,48.951388888888886,soc_min,0.049999843419321,26.10811136558679
79,S4_mixed_day,混合使用（标准一天）,1.0,26.447222222222223,soc_min,0.0999660312311173,27.046692137550547
0,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.694865802339024,cutoff,0.055498658939692,28.950024777209027
1,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.825625621276586,cutoff,0.0810391409184173,29.29278722822301
2,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.370963603470154,cutoff,0.0630245077045971,29.87574917579306
3,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.0,cutoff,0.0674529556196549,33.477319391548235
4,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.666666666666666,cutoff,0.0820135226442264,32.88266773091454
5,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.709271048313758,cutoff,0.0783659211108232,30.206452421182284
6,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.040646634709129,cutoff,0.0612677029450477,29.60315044747382
7,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.669444444444444,soc_min,0.0997581748496292,31.24611543361416
8,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.709378399615897,cutoff,0.0679335624984434,30.052746364177157
9,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.691666666666666,soc_min,0.0999245319951938,28.934739007984096
10,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.0125,soc_min,0.0998273453685239,29.34912938213228
11,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,9.333333333333334,cutoff,0.0597630692948562,31.096613024686995
12,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.711877313793398,cutoff,0.0736791726723476,32.46685134242476
13,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.73463758852552,cutoff,0.0571809048693671,30.16657744484839
14,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.73453786957215,cutoff,0.08147385513575,29.30896179919877
15,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.695833333333333,soc_min,0.0999928819237111,29.102230960202483
16,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,15.409916398577415,cutoff,0.06636709784067,28.64436087916939
17,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,11.47222222222222,soc_min,0.0998679668771,29.377491641008714
18,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,12.730798101377378,cutoff,0.0747105978758159,29.373039601833995
19,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.105416410138863,cutoff,0.0858777596050773,30.231532669021767
20,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.745833333333334,soc_min,0.0999368081990114,30.278161360252856
21,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.035443312624887,cutoff,0.0931908437386792,32.122052691235936
22,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,13.4767930027526,cutoff,0.0791623508363782,29.21680960256829
23,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.078255670866307,cutoff,0.0798387578998298,32.211226286905145
24,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.702120248795794,cutoff,0.072082832473903,29.99668429232274
25,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,8.733144045908682,cutoff,0.0842300494147453,32.098917311722396
26,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,9.464759012350134,cutoff,0.0765549694552156,31.943296187562
27,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,13.384190281786523,cutoff,0.0562689572668621,29.008730207887403
28,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,14.110276637721856,cutoff,0.0678947493325291,28.6540190817707
29,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,14.004975187625671,cutoff,0.0676245461924463,28.830164548572903
30,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,14.08260062880334,cutoff,0.0492806260588669,29.169099337169452
31,S5_burst_recovery,高负载→休止：恢复效应演示,1.0,10.71497339229874,cutoff,0.0579801569008803,29.84648632693952
